27641089,13.285512,52.522202
2839054,13.276907,52.525714
27641089,13.285064,52.524
27641089,13.285446,52.521744
3499777,13.293457,52.521515
2578177,13.289106,52.53273
26369281,13.349675,52.497575
26369281,13.349711,52.497367
26369281,13.349743,52.497437
2578689,13.34963,52.497378
2578689,13.349223,52.497519
2578689,13.349055,52.497572
26369281,13.349705,52.497369
2578689,13.348491,52.498547
2578689,13.349311,52.497605
26369281,13.349894,52.497346
2578689,13.348902,52.497632
2578689,13.348857,52.497514
2578689,13.347863,52.498668
2578689,13.349544,52.497399
26369281,13.349726,52.497392
4078339,13.337113,52.508959
26369281,13.34986,52.497252
26369281,13.349873,52.497557
26369281,13.3501,52.497437
26363908,13.324146,52.520931
26363908,13.324398,52.521187
26363908,13.324413,52.521143
26363908,13.324344,52.521091
26363908,13.324313,52.520953
26363908,13.324291,52.521062
2964226,13.324621,52.521555
26363908,13.32357,52.520738
2964226,13.324791,52.521398
2964226,13.323076,52.521854
26363908,13.324341,52.521304
26363908,13.323888,52.520868
26363908,13.3241,52.520849
26363908,13.322729,52.521673
26363906,13.320877,52.521732
26369281,13.349837,52.497713
2578689,13.349098,52.497482
26369281,13.349878,52.497359
26369281,13.349741,52.497695
26369281,13.349841,52.497446
2578689,13.349386,52.497366
2578689,13.349442,52.497409
2578689,13.349648,52.497372
2578689,13.349553,52.497383
2578689,13.349175,52.497214
26369281,13.351031,52.497815
3286530,13.346329,52.498398
26369281,13.350885,52.498356
26771456,13.354109,52.506638
2578689,13.349221,52.49758
2578689,13.348917,52.497561
2578689,13.349468,52.497188
2578689,13.349656,52.497492
26363908,13.323729,52.52148
26363908,13.32424,52.520258
26363908,13.323655,52.521362
26363908,13.323203,52.520836
26363908,13.324363,52.520953
26363906,13.321595,52.520608
26363906,13.321209,52.520896
26363908,13.324469,52.520658
26363908,13.322748,52.521101
26363909,13.322337,52.517597
26350082,13.313367,52.510823
2829057,13.312574,52.52007
26353665,13.345643,52.499919
3286530,13.346634,52.497635
2578689,13.349608,52.497288
2578689,13.348434,52.498947
26353665,13.345299,52.500916
26369281,13.351479,52.497182
26771457,13.348503,52.499542
2578689,13.349649,52.497274
26369281,13.350298,52.497248
2578689,13.349075,52.497292
26357762,13.325171,52.506287
2573313,13.271759,52.592246
2828546,13.322787,52.512981
26350080,13.324906,52.513229
26363909,13.325653,52.5177
26350080,13.324107,52.512089
27018240,13.320074,52.518203
26350081,13.327561,52.508011
2828558,13.315659,52.515335
2578689,13.348261,52.497514
2578689,13.348671,52.497418
3286530,13.34677,52.498169
3286530,13.346407,52.498424
2931970,13.416367,52.529755
2931970,13.416367,52.530785
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.529755
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.530785
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.530785
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.530785
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.530785
2931970,13.416367,52.530785
26693888,13.396223,52.517625
26351618,13.416366577148,52.527694702148
2931970,13.416367,52.530785
2931970,13.416367,52.529755
2931970,13.416367,52.529755
2931970,13.416367,52.530785
26720257,13.401258,52.520143
2859789,13.41774,52.518539
2931970,13.416367,52.530785
2931970,13.416367,52.530785
2931970,13.416367,52.530785
2931970,13.416367,52.530441
2931970,13.416367,52.529755
26351618,13.416366577148,52.527694702148
26351618,13.416366577148,52.527694702148
26358788,13.340109,52.499098
26795520,13.328934,52.500229
26361093,13.33759,52.499231
26795520,13.329506,52.500916
26720000,13.328018,52.500687
26720000,13.328084,52.500817
26358788,13.339691,52.500229
3286530,13.346891,52.497763
26358788,13.338776,52.498856
26361088,13.342896,52.499168
26795520,13.332595825195,52.500228881836
26358788,13.339587,52.499605
26720000,13.328018,52.500687
2578689,13.348948,52.497578
26795520,13.331222,52.501145
26358784,13.34221,52.504349
26355713,13.321609,52.507554
26359554,13.334656,52.503662
26795520,13.329064,52.501014
2838543,13.337138,52.515283
26359552,13.338089,52.507782
26353665,13.345642,52.498856
26795520,13.332825,52.500001
26369281,13.349762,52.497177
2578689,13.349877,52.496338
26369281,13.350448608398,52.497482299805
26363904,13.327652,52.524948
26363905,13.325729,52.521515
26361088,13.342614,52.498696
26358784,13.342067,52.504783
26369281,13.349809,52.497376
26363909,13.326004,52.516983
2578689,13.349398,52.497132
3499777,13.293948,52.521417
3428611,13.275752,52.528249
27641089,13.285148,52.524646
3499777,13.293065,52.521221
26352897,13.266346,52.530446
26350082,13.311445,52.509018
2579715,13.290939,52.555389
2579715,13.291122,52.555435
2579715,13.294601,52.554337
2570497,13.305325,52.557516
6733825,13.326537,52.520344
7700739,13.310729,52.517976
26360578,13.306609,52.516815
3298307,13.298894,52.524078
2829058,13.307533,52.518769
26363908,13.324356,52.519155
2579715,13.297348,52.554169
2579715,13.295728,52.553893
2570498,13.299453,52.554886
2579715,13.295517,52.554245
2579715,13.296204,52.554474
2579715,13.295746,52.554016
2579715,13.29451,52.554337
2570498,13.300186,52.554612
2579715,13.296890258789,52.553787231445
2579715,13.296204,52.554474
2579715,13.295059,52.554245
2579715,13.296890258789,52.553787231445
2570497,13.314227,52.55808
2570497,13.304854,52.556443
2579715,13.296574,52.55347
2822915,13.298111,52.553177
2579715,13.296204,52.554474
2579715,13.294144,52.554474
26349570,13.31694,52.557085
2579715,13.298031,52.558137
2822915,13.299466,52.549496
2822915,13.300188,52.546784
26349570,13.3152,52.558366
2579715,13.293686,52.554245
2579715,13.294418,52.554428
2579715,13.295288,52.554245
2579715,13.295517,52.553787
2579715,13.292084,52.554474
26719233,13.355484,52.513504
26369281,13.350815,52.498856
26362114,13.35434,52.497711
26369281,13.350906,52.498856
3295233,13.35292,52.497757
26362113,13.355353,52.497679
26349825,13.331048,52.522384
2928655,13.328476,52.519867
2928654,13.331909,52.524261
26363904,13.32573,52.524834
3428353,13.32756,52.521286
2829058,13.308048,52.518082
2837517,13.315841,52.505173
7700739,13.30924987793,52.518081665039
26363906,13.318176,52.521123
3499777,13.293198,52.522733
2829058,13.305588,52.520599
26363909,13.322296,52.514801
26888193,13.315842,52.521744
27018240,13.319607,52.517967
2578689,13.348251,52.497482
2820878,13.360062,52.520828
2820878,13.361141,52.520436
26692098,13.358688,52.521652
26364928,13.354961,52.518866
2820878,13.363004,52.521809
2820878,13.360062,52.520828
26692098,13.357608,52.521712
3288833,13.351249,52.520486
2820878,13.362808,52.521744
2820878,13.359909,52.522202
26692098,13.359238,52.520554
2568706,13.347244,52.518997
2820878,13.360519,52.520981
2947841,13.287282,52.526324
2828545,13.301525,52.520142
2829058,13.305954,52.51973
2829059,13.29998,52.520828
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
3284737,13.272629,52.50618
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
26353921,13.290023,52.50023
3291394,13.312684,52.498175
28810241,13.294487,52.499199
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
26346241,13.260501,52.505723
2948878,13.276290893555,52.49885559082
2948878,13.276290893555,52.49885559082
26355713,13.322068,52.504807
26720000,13.327789,52.500916
26720000,13.327691,52.501602
3962115,13.314229,52.502119
26720000,13.32756,52.501144
26720000,13.325577,52.49901
3286530,13.347359,52.496109
26358788,13.340378,52.498398
26361093,13.336167,52.499405
26972933,13.341519,52.481003
2820878,13.360519,52.520981
26692098,13.359238,52.520554
2820878,13.362533,52.521652
2579715,13.295516967773,52.555160522461
2579715,13.295516967773,52.555160522461
2570498,13.302481,52.556437
2928641,13.324705,52.531816
30420737,13.292769,52.543717
2579715,13.293457,52.555161
2570498,13.302039,52.556191
2579715,13.295516967773,52.555160522461
2828033,13.320236206055,52.512588500977
26999296,13.327106,52.488556
2578689,13.349613,52.496945
26369281,13.350404,52.497305
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
4074241,13.244705200195,52.615585327148
26359810,13.42598,52.511673
5844739,13.418427,52.513962
5844739,13.418427,52.513962
5844739,13.418427,52.513962
26681344,13.40229,52.513276
5844739,13.41911315918,52.513961791992
5844739,13.41911315918,52.513961791992
5844739,13.418427,52.513962
5844739,13.418427,52.513962
5844739,13.41911315918,52.513961791992
26681344,13.40229,52.513276
5844739,13.41911315918,52.513961791992
5844739,13.41911315918,52.513961791992
5844739,13.41911315918,52.513961791992
5844739,13.418427,52.513962
26722305,13.407669,52.513505
5844739,13.418427,52.513962
5844739,13.41911315918,52.513961791992
3587599,13.433762,52.509385
3587599,13.435593,52.508812
5844738,13.432023,52.509842
5844739,13.41911315918,52.513961791992
26359043,13.417739868164,52.513961791992
26359043,13.417739868164,52.513961791992
26359043,13.417739868164,52.513961791992
26359043,13.417739868164,52.513961791992
26359043,13.417739868164,52.513961791992
26721281,13.388559,52.515337
26359043,13.417739868164,52.513961791992
26359043,13.417739868164,52.513961791992
3587599,13.433305,52.509385
3587599,13.433305,52.509385
27014658,13.574295043945,52.512588500977
27014658,13.574295043945,52.512588500977
28461312,13.596268,52.532501
28461312,13.596268,52.532501
28461312,13.596268,52.532501
28461312,13.596268,52.532501
28461312,13.596268,52.532501
28461312,13.596268,52.532501
5158146,13.597640991211,52.533187866211
28461312,13.596268,52.532501
28461312,13.596268,52.532501
5158146,13.597640991211,52.533187866211
5158146,13.597640991211,52.533187866211
28461312,13.59489440918,52.531814575195
6733825,13.325694,52.520511
26369536,13.333969116211,52.46452331543
26369537,13.329163,52.46521
26369536,13.333969116211,52.46452331543
26369536,13.333969116211,52.46452331543
26972928,13.351135,52.485352
26369536,13.333969116211,52.46452331543
26916353,13.344953,52.474824
26369537,13.329163,52.46521
26369537,13.329163,52.46521
26369537,13.329163,52.46521
26369536,13.333969116211,52.46452331543
26369536,13.333969116211,52.46452331543
26369537,13.329163,52.46521
26369536,13.333969116211,52.46452331543
26369536,13.333969116211,52.46452331543
26369537,13.329163,52.46521
26369537,13.329163,52.46521
26369537,13.329163,52.46521
26369537,13.329163,52.46521
2826754,13.357314,52.472764
26369536,13.333969116211,52.46452331543
26369536,13.333969116211,52.46452331543
26369537,13.329163,52.46521
28810241,13.295516967773,52.494735717773
28650242,13.301697,52.499886
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
28810241,13.295516967773,52.494735717773
26771457,13.349075,52.501259
2928655,13.330046,52.519063
2838543,13.336715698242,52.513961791992
4078339,13.333282,52.510529
3288833,13.352507,52.518941
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
30701570,13.494671,52.414632
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
3528962,13.447952270508,52.465896606445
2837762,13.500504,52.408222
3528962,13.447952270508,52.465896606445
3556098,13.319549,52.515335
2822914,13.320361,52.544424
27018240,13.317947,52.520371
26369281,13.35143,52.498169
3295233,13.352072,52.497357
2578689,13.349075317383,52.497482299805
3428354,13.330766,52.51957
26355714,13.345642,52.516708
26771457,13.348389,52.499542
2578689,13.349075,52.497025
2578689,13.347702026367,52.497482299805
2578689,13.348487,52.496305
26353410,13.35322,52.494297
26353410,13.353493,52.495432
26353410,13.353662,52.495532
26353410,13.353311,52.495398
2578689,13.349762,52.496414
3295233,13.352295,52.496977
26353410,13.352802,52.493702
3295233,13.35177,52.495715
5191682,13.350248,52.494813
26369281,13.351514,52.498919
26941440,13.331471,52.484235
26920706,13.340872,52.496127
3295233,13.352454,52.497872
26358784,13.343356,52.505959
2928655,13.328933,52.518503
2819842,13.343833,52.503564
26358784,13.344158,52.504868
26358784,13.342418,52.505931
4078339,13.332093,52.509372
2837261,13.331228,52.507978
26363908,13.322957,52.519535
2838543,13.337981,52.514587
3278081,13.347702026367,52.504348754883
2819842,13.344955,52.502518
2829826,13.348618,52.502518
26359552,13.336718,52.50744
